@relation BILANCIAdataset400NUOVO-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute descr string
@attribute Puzzle numeric
@attribute Adventure numeric
@attribute Action numeric
@attribute RPG numeric
@attribute Simulation numeric
@attribute Strategy numeric
@attribute Shooter numeric
@attribute Sports numeric
@attribute Racing numeric
@attribute Educational numeric
@attribute Fighting numeric
@attribute BoardGames numeric

@data
' ventur deep space uncov secret find lost expedit ancient space featur real time strateg starship battl encourag tactic maneuv time honor rts tradit build upgrad fleet complet mission object gather resourc allow progress game chart approach defens offens everyth escort stealth mission embark explor darkest recess space tale strateg resourc manag engross interstellar warfar main featur stellar cast game voic fan favorit much love sci movi televis show star trek enterpris battlestar galactica firefli deep space explor mission advanc plot introduc new area space explor secret discov danger react command fleet build maintain strateg use multitud ship type deploy battl distinct tactic use grand strateg space warfar squar notori pirat mysteri alien upgrad progress unit upgrad various upgrad player ship appli throughout campaign decid enhanc leav behind choos crew mission choos three offic special abil aid progress mission recruit crew member along journey engross campaign singl player campaign come pulsat stori follow epic battl tackl philosoph question human scienc whilst pose question lie beyond ',0,0,0,0,0,1,0,0,0,0,0,0
' year ago spaceship land mother earth alien start spread differ contin explor magnific cultur start dig mine collect cash creat underground empir wan join start build underground empir collect cash alien hire manag supervis autom mine dig expand empir vertic horizont boost perform whenev noth stop rememb start africa asia follow europ north america final south america creat underground empir dig mine contin enjoy everi cultur vibe move across contin forget use super cash boost cash perform bigger ',0,0,0,0,0,1,0,0,0,0,0,0
' ancient battl strongest domin surviv battl field recruit neutral soldier approach map regiment buff form automat armi becom larger enough win walk around recruit soldier find fight enemi troop resurrect get oppon armi defeat get featur easi control move one hand soldier uniqu skill talent upgrad soldier battl begin use strategi avoid earli conflict stronger oppon build armi first anyon kill last soldier get dead armi team sometim worth take risk ',0,0,0,0,0,1,0,0,0,0,0,0
' excel crush game zombi evil crew clown caus chao hero stop toppl clown enemi crash bounc around like pinbal game skil avoid obstacl dispatch enemi advanc next level see mani destroy one good luck ',0,0,0,0,0,1,0,0,0,0,0,0
' game empir build itali unit senat power rome ruler republ deploy armi defend independ hostil land constant plot destroy rome dispos incompar roman citizen legionnair reinforc mobil auxiliari static garrison troop beneath command offic vari abil loyalti though usual quell minor incurs rebellion may sometim face combin attack enemi loss roman territori honor mean loss confid among citizenri fellow roman may decid need overthrown civil war could lead disastr weaken arm forc withdraw legion critic frontier area defend etern citi annal rome strategi game bring excit year come time play game scenario differ command rome rise fall featur fulli detail map phase movement roman econom polit option command various militari level conflict invad intern group ',0,0,0,0,0,1,0,0,0,0,0,0
' fifth game seri anno game game genr remain unchang real time strategi varieti element genr includ citi construct manag simul submarin battl time situat charact game take place ecolog situat world becom serious complet ignor attitud environ becom key point develop corpor whose activ well human base game implement gloomiest predict global warm world ocean level risen much contin gone water peopl swim remain islet huge float ark citi control captain ark mean explor discov colon island build trade rout build citi meet need popul mine mine food build kind enterpris mine fleet gameplay entir anno seri character general scheme player develop unpopul resourc rich territori adjust economi move search new undevelop territori anno scheme concret implement time focus maintain ecolog balanc colon various approach problem embodi main actor game classic industri tycoon global trust corpor reli coal nuclear power plant environment mind govern bodi eden initi corpor peopl reli renew energi sourc wind energi fall water magnat way provid rapid develop popul dissatisfi deterior live condit environmentalist develop slowli situat becom softer everyth primit magnat environmentalist readi answer question environmentalist also deal environment pollut magnat wish build wast treatment plant make strategi accept addit game third forc scientist signific chang balanc forc technolog technolog power factor chang lot becam second signific differ game set need preserv ecolog balanc colon addit three main faction mani actor game pirat free trader mercenari oil baron name sukhov japanes oceanograph other interact trade negoti ask help carri task receiv scarc licens purchas technolog reward multiplay multiplay mode allow bring game lot interact social network player form allianc choos senat vote senat certain law ',0,0,0,0,0,1,0,0,0,0,0,0
' bit ago saw someon say first prototyp chess involv roll dice point research back claim said sound like fun make open uniti work move piec select piec wish move select direct motion roll die determin far piec move direct could could also differ piec use differ die accord movement pattern knight roll side die exact want want make one addit jump random tile attempt captur piec roll side die oppon roll side die whoever roll higher captur piec make entir possibl tri captur oppon piec turn wind lose instead piec modifi add roll make slight difficult captur strong piec like queen someth like pawn modifi roll pawn king bishop rook knight queen basic rule chess still appli captur oppos king win game happi roll ',0,0,0,0,0,1,0,0,0,0,0,0
' fulli develop wish express differ common earth imagin moreov discuss import turn advantag real life thank epic store content develop great content pre creat asset advancedturnbasedtiletoolkit free modularrpgherospolyart skeletoncrew startercont ',0,0,0,0,0,1,0,0,0,0,0,0
' welcom twist world anti chess anti chess one popular variant chess object game player lose piec game support one player play comput also support two player local pvp mode featur fun cute charact excit sound effect competit comput challeng everi time play local player player friend know get start tri simplifi tutori play aim anti chess sacrific piec game setup chess board order tradit chess play way interest rule player piec posit kill oppon piec player commit move game one player piec kill game king kill checkmat anti chess castl pawn reach end board get promot queen situat player make move player lesser number chess piec win game develop srinavin nairaka zencod profession game programm work bunch startup help get ground passion indi game game develop driven explor network core gameplay system tool bunch indi project ajay karat design anim avid indi gamer creator passion contributor newground com janic kim graphic design artist southern california work play video game watch scienc fiction film bake sweet ',0,0,0,0,0,1,0,0,0,0,0,0
' properti trade board game twist base real world board game took stand big busi plung creator david goliath legal battl anti opoli properti trade game let player choos free enterpris monopoli differ rule path decid win competitor charg fair market valu rent monopolist amass control whole region charg much higher fee featur enjoy twist classic monopoli play take role competitor monopolist includ anti opoli two histor game preced monopoli origin opoli quaker opoli inform true histori monopoli game legal battl anti monopoli local multiplay six player support english german russian dutch languag option ',0,0,0,0,0,1,0,0,0,0,0,0
' tower defenc game creat programm game need protect comput cpu error virus sometim even need fix error given code game pixel imag game made also game info written binari game develop level got wave fun pleas give feedback game made godot ',0,0,0,0,0,1,0,0,0,0,0,0
' anticorp strategi game manag tower defens human threaten new type infect kill peopl direct drive crazi earth plung chao face threat new kind treatment medicin stop virus urgent global health agenc develop new technic tri treat sick player miniatur medicin swallow patient infect zone found drug unfold antibodi yet activ necessari use terrain creat drug creat coloni recov resourc build fix defens protect antibodi develop featur free movement full direct movement system like teleport touchpad control enabl togeth turn touchpad wish climb procedur generat field procedur generat wave enemi path taken game differ tutori game mode launch build turret weapon enemi variant giant boss eng launch score leaderbord ',0,0,0,0,0,1,0,0,0,0,0,0
' run thiev guild gas lit victorian underworld antihero fast pace digit board game oliv twist recruit street urchin hire thug start gang upgrad guild steal everyth bribe blackmail assassin way victori includ stori driven campaign skirmish intens onlin offlin pvp one goal mani foe play stori driven campaign skirmish jump onlin casual rank pvp multiplay challeng friend invit friend play asynchron increas pressur live match set custom hous rule tailor game tast take citi protect infiltr busi sneak estat set trap steal everyth citi rich oppon take first sneakeri stabberi skullduggeri upgrad guild recruit street urchin hire thug start gang bribe blackmail assassin opposit mani path top manag healthi economi spend ill gotten rich hire new recruit upgrad thiev skill acquir dead weapon gold thief best friend rise top see rank among master thiev game leaderboard ',0,0,0,0,0,1,0,0,0,0,0,0
' turn base strategi simpl rule easi learn hard master featur hotseat multiplay player random map generat smooth anim good optim easi tutori ',0,0,0,0,0,1,0,0,0,0,0,0
' ant battl turn base strategi game choos faction hatch unit defeat enemi need kill enemi queen win battl faction ant termit wasp weapon armor level level damag chart red weak blue strong unit heavi armor weak pierc magic throw attack type level unit weak level unit also visit map etc support futur updat ',0,0,0,0,0,1,0,0,0,0,0,0
' ant especi challeng game skill solv divers interest puzzl solv use differ tool get stage note level uniqu solut find use previous current stage clue correct solut lead next level get complet solut finish game inspir lem morn sign troubl ant work peac storm sudden rose carri far away ant find way back home obstacl danger necessari equip order climb wall sail water build tunnel skydiv dig pit run maze get back home poor ant need use equip wise one help ',0,0,0,0,0,1,0,0,0,0,0,0
' collect appl stuff may secret featur night light mode secret stuff score life meter ',0,0,0,0,0,1,0,0,0,0,0,0
' arc anim resist command charg elit anim forc protect last earth live travel search new home tower defens game place anim around alien rout protect invad click icon resist anim select placement map three resist anim provid differ defens win keep least one ten passeng anim aliv end final round gain coin round purchas addit resist anim round becom progress harder noah ark space unlik combin ',0,0,0,0,0,1,0,0,0,0,0,0
' arcan sorceri strategi game sorcer king cast power spell afar one spell book train unit build economi high strategi campaign map well turn base battl challeng get buff hardest difficulti ',0,0,0,0,0,1,0,0,0,0,0,0
' great research archimed live syracus one experi destroy entir citi task recov land ancient greec citi syracus great research archimed start field test new invent winch power wind hercul compet mechan lose sudden gush wind break devic turn destroy whole citi archimed task recov land succeed say invent featur build estat get revenu game easi learn yet challeng master altern point view great research archimed differ level discov devic bridg portal zip line marvel comic want translat archimed languag let know ',0,0,0,0,0,1,0,0,0,0,0,0
' archipelago fun game pirat adventur head pirat team discov archipelago island search treasur captur golden chest defeat colonist nativ ',0,0,0,0,0,1,0,0,0,0,0,0
' inspir chess combat control archon origin battl chess must tri outmaneuv oppon use team fantasi creatur monster epic struggl light dark chess board challeng piec teleport combat arena fight real time victor emerg claim squar chess board conquer oppon defeat piec chess board claim power squar quick victori play free mode everyon play use team gang oppon piec battl archon classic play use usb control best way keyboard mous first develop archon quick becam hit instant classic uniqu combin action strateg gameplay recreat play like origin enhanc today gamer grab friend experi classic game start action strategi genr key featur player support pure mayhem battl play free team mode usb control support optim run even netbook differ board mode play set differ person various spell use piec per team plus other summon piec gain experi level primari secondari abil choos modern classic icon fulli featur player campaign call conquest conquest featur campaign quest hour gameplay conquest alon track statist per game fulli featur achiev leaderboard ',0,0,0,0,0,1,0,0,0,0,0,0
' small project made respons area raid think chanc newest advanc weaponri militari work press mute music need press space bar skip countdown wave addit want game pleas ask bug may present ',0,0,0,0,0,1,0,0,0,0,0,0
' conquer galaxi strategi game lead one differ alien race becom mighti pan galact empir manag coloni deploy fleet conduct research plot strategi turn planet mighti bastion explor new star system may encount tachyon storm psychic plant primit find abandon alien technolog diplomaci utter import success make pact allianc make threat ask favour time right replac diplomaci space combat fight real time trade system let trade valuabl commod alien world alien relic rare miner tourist even natur anti matter freighter carri although game complex possibl strategi endless power help advisor featur help get speed quick unlik mani game genr armada gold edit focus provid game finish reason time emphas battl strategi econom micro manag one purpos emerg victori conquer galaxi armada key featur turn base star map fleet coloni research diplomaci customiz map size number player map design includ anim alien race play battl full featur diplomaci system technolog item research trade system plus espionag special system real time battl system fight huge battl hundr beauti craft ship model multiplay lan pbem tough oppon includ expans supernova ',0,0,0,0,0,1,0,0,0,0,0,0
' guid one race first interstellar journey singl planet becom mighti pan galact empir star map must manag empir deploy fleet conduct research diplomaci trade plot strategi explor univers found new coloni turn planet mighti bastion make pact allianc make threat ask favour time right continu diplomaci mean fight real time system bring life beauti viscer carnag space combat one purpos emerg victori conquer galaxi although complex deep possibl endless strategi power help advisor featur help get speed quick unlik mani game genr armada focus provid game finish reason time emphas battl strategi econom micromanag key featur turn base star map move fleet manag coloni perform research conduct diplomaci customiz map size number player allow construct tight player confront huge galaxi player thousand star map design includ twelv anim alien race play battl full featur diplomaci system high intellig option ask favor make demand issu ultimatum technolog item research includ advanc ship construct ground defens biolog warfar psychic power real time battl system fight huge battl ship per side ground combat integr combat system allow marin land battl ground defens ship combat rage overhead hundr beauti craft ship model includ mighti dreadnaught long rang missil cruiser fighter carrier asteroid bombard planet tough oppon ',0,0,0,0,0,1,0,0,0,0,0,0
' lead countri nuclear arm race neighbor nation goal locat enemi base find construct plane search base found five base creat enough nuclear missil destroy attack meanwhil use negoti enemi keep attack first part game includ font noah kelli regularsalamand ',0,0,0,0,0,1,0,0,0,0,0,0
' armor freedom intens strategi board game giant robot fight domin roll dice charg wage war use battl card unveil hidden secret within special action card armor freedom take place world war fought giant mech roll dice move mech crush enemi battl card turn base boardgam style gameplay fight across four distinct terrain forest desert snow minimalist zen style board custom pilot mech increas rank win medal unlock uniqu item recruit hero special abil wage epic singl multiplay battl across four differ gameplay mode entrust freedom heavi armor singl player multiplay match ',0,0,0,0,0,1,0,0,0,0,0,0
' armi general turnbas strategi game depict desert warfar northern afrika part mediterranean sea world war fight back italian invas egypt desert rat advanc suez afrikakorp adjust unit challeng map exchang offic equip subordin unit creat map campa share player main featuresdetail background map well combat movement anim high customiz unit allow form plenti individu entiti offic ten nation abl gain experi evolv battl differ equip land air sea combat tank bomber battleship differ support unit subordin main unit differ nation unit type editor creat scenario campaignsaddit informationdivis regiment differ characterist special paramet unit type influenc game situat like attack special terrain keep armi solo campaign scenario combin german main campaign scenario form british oper compass campaign tutori seri introduc import aspect game ',0,0,0,0,0,1,0,0,0,0,0,0
' play like kid fight like man armi men strike strategi game put command miniatur green armi take toy soldier tower defens battl hous use real time strategi tactic win littl world war time chang mani thing childhood travel back youth gather green armi men continu unfinish adventur real time strategi game lead green armi soldier remot control plane rubber duck transform mani toy rts combat defend bedroom hallway live room backyard invas evil legion put strategi test experi great war game combin real time strategi tower defens resourc control simul game singl mobil experi recruit toy soldier build fortif compet territori glori green armi wait time lead toy glori featur toy tower defens wage miniatur rts war home everi piec housewar uniqu function toy world build headquart bedroom use moneybox treasuri transport resourc littl train collect metal magnet fight enemi kitchen live room even bathroom adventur play battlefield make war interest fun build armi recruit elit toy hero lead armi let toy war commenc use strategi build best armi battlefield upgrad promot green armi soldier flamethrow sniper tank artilleri unit mani design assembl strateg bomber strike enemi take forc war compet player expand territori build greater power earn prestig gather resourc upgrad armi gun base build tower defens fortif keep invad bay increas odd surviv real time strategi choos target plan conquest put skill strategi test player around world rts combat test strategi win patienc strategi key battl build deploy troop wise good strategi defeat enemi outwit foe intellig time rather brutal forc world war game chat player world anytim anywher form allianc make new friend compet cooper allianc diplomaci war toy wait return childhood toy soldier game love join toy world make better place time return toy battleground download armi men strike download thank support share happi joy toy game million player world pleas note armi men strike free download play howev game item also purchas real money want use featur pleas disabl app purchas devic set term servic privaci polici must least year age play download armi men strike term servic offici facebook page ',0,0,0,0,0,1,0,0,0,0,0,0
' lane base pixel strategi strateg control lane manag resourc counter enemi unit tactic assembl ultim armi playabl faction sturdi dwarv volatil fire element peski insect swarm lumber tree behemoth want armi vampir lord mutant zombi rat swarm check various unit counter unit special abil inquisitor best suit creatur dark undead immun poison tree beast well build armi pixel main inspir various tug war game pleas note game focus most game mechan unit special abil counter unit faction spell combo realli stori rich develop world yet offer hour content campaign map faction unlock tri reach higher level endless mode ',0,0,0,0,0,1,0,0,0,0,0,0
' monstrous robot invad forest armi squirrel stop fearless squirrel soldier mission conquer devast warzon back natur plant tree time endless wave mindless robot keep dead march toward squirrel base help anim squirrel hero defend base outsmart human leader drive invad land featur game chang event card present squirrel hero human villain level differ area squirrel unit differ skill armor item buy level enemi robotsrandom enemi spawnington turn base tactic tri ',0,0,0,0,0,1,0,0,0,0,0,0
' take place arsenal democraci let play nation era complet detail model econom diplomaci research intellig warfar also fulli repres three branch oper land sea air game build experi communiti input success heart iron titl develop logic develop studio made fan seri activ member mod communiti arsenal democraci ultim world war simul describ project leader lennart berg heart iron steroid rewrit histori head nation world war varieti singl player multi player scenario use advanc combat mechan base histor research work militari theorist destroy foe land sea air master detail flexibl econom product system seri keep war effort oper smooth realist logist trade subsystem engag espionag intellig diplomaci global trade give nation decis edg determin countri nation ident social polici ethnic cultur creat campaign unit countri minist trait nation idea extens mod capabl experi classic heart iron gameplay improv fine tune technolog tree refin balanc advanc statist polish graphic remov provinc limit build map without limit ',0,0,0,0,0,1,0,0,0,0,0,0
' game mechan simpl follow set troop select race choos ten unit race set troop join battl send troop second prepar wave need observ battl specul enemi intent send appropri type number unit battlefield destroy enemi turret base continu overwhelm enemi unleash command skill cooper teammat pull three turret one one destroy base simpl battl still experi various strategi tactic battl game featur emphas teamwork confront enemi support unit fight smart fieri battl time command concis play smart oper conveni differ devic kind unit three race game emphas strateg think core element reflect classic strategi game easi learn hard master monet art war red tide adopt free download game purchas pattern game store sell neither exclus item could influenc match game currenc heartfelt gratitud goe develop map desert strike starcraft without enlighten desert strike art war red tide could never possibl test time wipe progress continu optim unit balanc featur may find lot adjust period never ever hesit share opinion advic help make game better look forward advic opinion let start journey command ',0,0,0,0,0,1,0,0,0,0,0,0
' artifact digit card game come maker dota steam collabor legendari card game design richard gar eld game technolog maker valv dota steam artifact offer deepest gameplay highest fidel experi ever seen trade card game featur card ship set includ hero target releas steam late player abl buy sell card steam communiti marketplac artifact also support servic expans competit event new featur avail window mac linux ',0,0,0,0,0,1,0,0,0,0,0,0
' artillerist turn base isometr strategi game featur deepli modern gameplay mechan favorit classic game battleship player destroy enemi arm forc captur territori earn money upgrad armi addit main type unit weapon player use uniqu ordnanc radar reconnaiss volley fire air strike artilleri strike mani other also player econom plan resourc manag proper order win besid varieti weapon avail game militari skill arm race struggl control factori requir econom plan game currenc proper resourc manag help player surpass enemi worth note limit number troop player command ever play well known game minesweep definit enjoy new improv ammunit artillerist let know far enemi vehicl make game truli tactic excit also train memori well battleground big island differ type terrain weather condit size battlefield combat mission addit bonus mission tricki task pleas even demand player ',0,0,0,0,0,1,0,0,0,0,0,0
' ascii space command game take place entir consol termin game play space command hunt enemi ship gameplay dodg projectil blow spaceship strateg aim screenshot genr text base real time strategi space shooter control input base type consol get list command game type help ',0,0,0,0,0,1,0,0,0,0,0,0
' astraeus asteroid mine rts game quick play easi learn enorm scope build mine network dozen base watch hundr ship swarm around dazzl web light near futur dozen compani oper asteroid belt fight share biggest gold rush histori job control swarm mine drone build network base outpac competit crush astraeus creat win entri qualcomm develop challeng onlin realiti show develop fourth strategi game mcneill along darknet tactera skylight ',0,0,0,0,0,1,0,0,0,0,0,0
' astral hero collect card game simpl learn excit play deep enough challeng even greatest strategist spiritu sequel older game astral master still enjoy loyal follow ten year releas astral hero use truli fair free play model never hide best content behind pay wall noth game free need grind month build competit deck choos astral hero fast pace simpl core gameplay differ game mode custom deck construct play deck person design random deck improvis strategi fli deck random card draft tournament draft card need oppon snatch deep librari well balanc creatur spell junk everi card game power right hand global onlin leagu match wit player around world guild team player earn extra bonus access special card sophist merciless oppon test mettl rich singl player campaign avail free everi player ',0,0,0,0,0,1,0,0,0,0,0,0
' earth hit shortag suppli task deliv offworld sourc citi need send constant flow suppli increas amount citi request help long possibl use shuttl dispos creat unreal megajam earth textur origin sound effect gdc sound pack music asset made within span game jam instruct mous input requir hold left mous button move mous order rotat holograph earth interact differ station left panel spaceshuttl select bottom panel order rout suppli ship select citi shuttl select deliv suppli contain ',0,0,0,0,0,1,0,0,0,0,0,0
' astro emporia casual turn base game object make much money limit amount turn game design play game minut end get high score amount buy sell resourc avail randomis time visit planet tactic enabl increas chanc get profit ',0,0,0,0,0,1,0,0,0,0,0,0
' astro lord oort cloud free play scienc fiction mmort game seamless combin construct manag click drag artilleri style combat strategi element explor raid espionag game take full advantag stun uniti graphic provid visual rich experi take role astro lord leader asteroid oort cloud fring solar system well player domin pvp combat must also face mysteri alien race invad cloud build asteroid heart empir begin game home asteroid must develop construct facil mine power plant factori laboratori resourc must gather stolen construct ammunit cyborg fuel expans secondari asteroid colonis empti one captur develop asteroid enemi astro lord oort cloud first mmort featur move base spheric map put drive seat manoeuvr asteroid pursuit enemi flee hostil foe explor vast nebula alien ruin shoot lead charg enemi captain recruit captain differ class recruit warrior focus effort combat scientist boost research output spi keep tab astro lord alien base differ skill develop tailor captain suit gameplay style captain fulli control battl player alien enemi fight defend base offlin captain starbas improv skill rune artifact offic give complet control combat style abil click drag artilleri style combat astro lord oort cloud provid fast pace real time combat think worm without wait turn player choos number differ battl mode includ team deathmatch duel boss fight alien challeng raid maintain power oort cloud need strong friend rich enemi forg allianc player help defend asteroid send spi infiltr sabotag enemi base lead dare raid player steal resourc deploy explor cyborg cloud discov ancient technolog mysteri artifact oort cloud whether want hero villain game astro lord oort cloud inspir classic game master orion well modern mmos like ogam dark orbit mmo constant develop astro lord oort cloud receiv free regular updat contain new game featur improv ',0,0,0,0,0,1,0,0,0,0,0,0
' asylamba influenc new game rtfm corp game combin aspect puzzl game nervous real time strategi game immers galaxi share sever prestigi civil futurist refin interfac influenc lead civil respons expans galaxi point resort violenc best weapon influenc cultur propag cultur extend power recruit fame men women civil send mission across galaxi artist transcend beauti civil impos religion send priest spread one true faith scholar ideal tool show rest world knowledg peopl hold trader locat buy everyth planet planet erect impos keep conquer system control build grand build reflect civil citadel art manufactur astroport monolith welcom haven emissari build crypt protect outsid influenc embassi bring prestig final dare build dome defend faith holothequ preserv knowledg glori without prestig accumul prestig give empir opportun accomplish great thing plan assassin oppos emissari rais fund support expans trigger coup turn situat around sector sector accomplish happen progress cours various plan mission mani enemi get way use various strategi get tricki situat sector sector take control galaxi campaign victori earn stripe general great imperi order play charact faction step shoe great dignitari church cardan seek emancip imperi yoke use technolog know within erudit provinc aphera wander face kovahkarh swarm rich seldarin leagu neo humanist dissid fanat magot cult ',0,0,0,0,0,1,0,0,0,0,0,0
' gate empir builder unfamiliar genr good exampl sid meier civil start small tribe must explor world exploit scarc resourc elimin outsmart potenti enemi decis make start simpl grow complex command mighti econom militari powerhous cours singl game tribe migrat lush bounti land conquer barter clan work alongsid roman learn final destroy along way need master art war craft cun plan strengthen kingdom endur worst mother natur throw ',0,0,0,0,0,1,0,0,0,0,0,0
' outwit outliv atlas reactor genr break upcom team tactic game trion world band togeth fellow freelanc outsmart competit tight second simultan turn need sharp weapon sharper wit succeed atlas reactor charact viewer confid look sharp matter grab headset check atlas want freelanc skin style skill revolutionari new way featuresse like receiv end freelanc taunt abil get closer look everi freelanc uniqu skin style stand high see citi atlas whole new light ',0,0,0,0,0,1,0,0,0,0,0,0
' master hunt play match earn freelanc choic short match time fast pace combat favorit lancer know log start earn freelanc recruit friend get bonus loot updat raf recruit friend easier reward ever click recruit button game start get raf point first time recruit play pvp game plus earn one one point money spend game recruit receiv day access pass tri atlas reactor fullest includ freelanc rank mode sure play match train train recruit gamecompetit pvpcompet team battl solo bot pvp rank custom game rang abil combo possibl two match ever customiz heroesbattl one ever grow roster freelanc custom hero abil abil mod save loadout tweak counter enemi team uniqu map environmentsfight battl around citi atlas includ deck fli cargo ship rooftop garden tech laboratori engin bay work reactor core season stori rewardsexperi atlas stori season multi week arc player influenc fate world challeng reward regular gameplay bonus loot futurist universeent cloud pierc megac freelanc fight monolith trust control last reactor planet ',0,0,0,0,0,1,0,0,0,0,0,0
' undead apocalyps upon eye command moment assault emerg respons team await order sharpest sniper demolit crew orbit bombard crew dispos conduct massiv rescu oper pluck civilian jaw zed obliter zed swarm faraway gaze click button feel horror remors piti welcom atom zombi smasher featur two citi citi procedur generat give uniqu experi playthrough destruct environ absolut blow everyth mercenari hire hire upgrad ragtag group sniper demolit team orbit bombard crew play friend three peopl cooper play togeth mod support modifi game rule howev like recognit igf excel design finalistpax pax selectionindi game challeng finalist ',0,0,0,0,0,1,0,0,0,0,0,0
' game real time strategi independ studio blendo game main task save mani peopl possibl advanc hord zombi gameplay somewhat reminisc famous lem seri zombi appear edg map whole difficulti lie control panick crowd player rescu helicopt militari deploy begin level player need select point civilian rescu arrang remain unit latter upgrad main task save mani civilian possibl district area fiction citi nuevo air challeng citi landscap procedur generat everi playthrough uniqu destruct environ add divers add dynam gameplay stori mission play either alon friend cooper mode one devic ',0,0,0,0,0,1,0,0,0,0,0,0
' engag battl wit atriag turn base strategi game craft spirit classic board game inspir sci space naval battl anim command fleet ten warship rival command battl supremaci outwit oppon master four differ ship class strength weak role combat execut strategi random generat playfield open new possibl tactic everi time play take advantag variat ship endur paramet withstand rival onslaught watch battl strength reach zero game featur intens tactic fleet combat must strateg within octagon shape playfield render across six differ beauti space background sport random generat obstacl endless variat play domin playfield four versatil fulli anim space warship class set uniqu attack movement pattern detail textur customiz color master fleet take rival command offlin mode featur three distinct set player differ skill level challeng friend across web onlin mode find skill command featur fulli implement lobbi chat servic engag onlin experi test prowess challeng mode featur nine compel puzzl game variat skill tactician master rise rank gain experi everi battl mode play level across militari rank show world prestig game atriag ',0,0,0,0,0,1,0,0,0,0,0,0
' attack earthl combin turn base combat stealth dark comed singl player campaign player take control nativ alien race defend home world invad human serial driller outer space galactoil comic dysfunct energi corpor hell bent harvest known univers energi drill anyth worth dollar incess quest line pocket profit howev latest foray energi explor planet place bit pickl swarmer nativ insectoid speci anoth idea eat worker perfect swarm take control swarmer high aggress insectoid speci must convert human flesh alien muscl upgrad unit even find time gatecrash birthday parti put stop invas swarmer must plan attack care take control unsuspect worker set trap emerg vent hide spot take human prey surpris assault group kill multipl enemi meat jim know earthl kill corps consum transform new unit special role uniqu abil flesh worker key ingredi develop success alien insurg galactoil ',0,0,0,0,0,1,0,0,0,0,0,0
' stand ground adult true horror halloween left forc break bank confect section groceri store time stick children take back candi right ',0,0,0,0,0,1,0,0,0,0,0,0
' attack tactic take inspir fire emblem mysteri dungeon seri mix two creat style gameplay assembl build team hub test quest pure explor game still conceptu phase moment lot plan keep develop free time main focal point stori give game purpos beyond gameplay pvp multiplay addit content item dungeon quest dialogu mechan etc mac support might alreadi work mac test idk quit liter work messag idea issu general feedback would great appreci requir java ',0,0,0,0,0,1,0,0,0,0,0,0
' austen translat satir strategi game set world jane austen tongu cheek riff caustic rivalri appal preconcept role women men cours unend quest marri well austen translat player take role innoc young woman convinc wealthi bachelor marri escap futur poverti destitut english teacher jane austen game take jane genteel brand satir send top creat austen experi gone complet rail experi rife drop piano outrag rumor merciless manipul rivalri jane digit age featur includ hybrid gameplay combin element strategi game visual novel fulli customiz game avatar random chapter plot twist creat uniqu stori experi playthrough zani overs storylin set jane austen univers quirki paper doll illustr style madcap multiplay function pit four human oppon ',0,0,0,0,0,1,0,0,0,0,0,0
' scratchi studio proud present austoria side stori tentat name austoria side stori austoria short creat srpgstudio similar strategi game like fire emblem seri game one chapter long complet futur updat made later charact art gameplay balanc follow progress austoria austoria visit austoria discord server austoria prequel main game austoria tentat name event game take place month main game start requir play main game first play side stori first austoria austoria play order game focus princ klaus princess lunarell royal kingdom antolli journey island crete two plan meet nobl hous aeolus plan howev disast unfold follow arriv pleas fill survey complet game feedback construct critic help thank warn game depict charact blood injur kill battl blood wound charact may graphic amount blood shown tradit japanes anim seri most cloth damag viewer discret advis charact male femal may depict suggest cloth fan servic game also includ theme violenc murder harass graphic explicit written descript scene done recommend year older play game player discret advis ',0,0,0,0,0,1,0,0,0,0,0,0
' innov gameplay innov gameplay creat drodo collect chang hero card arrang differ format chess gamer contend first prize follow ten minut million player challeng everi day becom one popular leisur gameplay nowaday fair play make real fair play game world sport game creat dragonest ltd drodo lmbatv million prize pool await strategi rule world player random get hero share cardpool form special format accord uniqu strategi evolut combin jockey posit etc enabl practic strategi greatest extent adapt chang tide surviv till end global server matter come welcom world challeng player world ',0,0,0,0,0,1,0,0,0,0,0,0
' auto battler game creat felt current assort och auto battler good one deck builder version auto battler charact select deck random place battl defeat becom strategi master plan mayb rework game complet new featur leav comment interest ',0,0,0,0,0,1,0,0,0,0,0,0
' game autumn relax place spiritu learn growth sooth atmospher game play spirit depend natur world progress life help world around thrive receiv vital energi prana return autumn season tree shed leav orb prana releas air absorb prana util help chang world around obtain spiritu teach level puzzl game progress autumn focus growth player one game one chair time limit enemi defeat goal reach except one set relax learn grow enjoy autumn ',0,0,0,0,0,1,0,0,0,0,0,0
