@relation BILANCIAdataset400-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute descr string
@attribute Puzzle numeric
@attribute Adventure numeric
@attribute Action numeric
@attribute RPG numeric
@attribute Simulation numeric
@attribute Strategy numeric
@attribute Shooter numeric
@attribute Sports numeric
@attribute Racing numeric
@attribute Educational numeric
@attribute Fighting numeric
@attribute BoardGames numeric

@data
' fast throw basebal pitch speed best tool pitcher find pitch speed track pitch count firebal thrower app use advanc color chang user interfac reflect speed pitch pitch speed color chart chilli blue slow cool green averag mello yellow pretti fast heat orang realli fast firebal red wow fast work pitch speed calcul easi use includ step press start pitcher pitch ball press stop catcher catch ball featur basebal pitch speed essenti basebal tool find pitch throw speed keep pitch count stopwatch drill use advanc calcul find accur pitch speed display speed histori pitch color base pitch speed rank system blue green yellow orang red custom distanc leagu preset leagu major basebal littl leagu fastpitch softbal much cheaper tradit radar gun use sport activ basebal softbal pitch throw speed basebal drill speed around base hockey shot speed soccer kick speed bonus great entertain ballpark see get closer actual scoreboard speed ',0,0,0,0,0,0,0,1,0,0,0,0
' control space bat power use mous screen game origin releas mobil platform updat make updat make enjoy peopl get opprtun play complet free like make sure check latest project kickstart right baseballout retro inspir game beat baseballout leagu home strongest pitcher world becom roger william help obtain power abil unlock secret boss prove best tri get top final defeat undef champ leagu featur defeat sixteen rival two difficulti levelsunlock differ outfit differ abil collect twenti card inform charact item ',0,0,0,0,0,0,0,1,0,0,0,0
' easi move shoot block shot dunk peopl nasti cross over step back build team custom look compet live event challeng friend local two player split screen work great offlin claim team late ',0,0,0,0,0,0,0,1,0,0,0,0
' pro basketbal born golden era sport game spiritu successor bit baller bridg gap retro today simul game side scroll sweati arcad action simplifi button gameplay decad roster team player individu attribut seamless play call sensat cut scene player stori mode unlock secret team scream induc local multiplay retro vibe galor virtual currenc pay win micro transact ever side scroll arcad action pair fli strategi button gameplay easi pick dynam play call elev titl beyond long bomb acrobat attribut rich player make vast set roster dig decad team find favorit star even unlock legend immers stori mode game passion project indi develop namo gamo hope feel love put everi pixel endless adjust stat driven gameplay genuin retro sound music ',0,0,0,0,0,0,0,1,0,0,0,0
' world best basketbal game palm right fulli customiz realist graphic play titan basketbal play like profession enjoy adventur basketbal play tactic shoot ball basket game consist beach theme well play beach fun ride adventur mobil ',0,0,0,0,0,0,0,1,0,0,0,0
' basketbal court offer relax casual basketbal shoot simul prefer court game offer game mode either indoor outdoor scenario game serious attempt emul sport peopl look opportun shoot hoop room scale find game enjoy game mode practic mode shoot ball without extra rule standard mode typic arcad action speed mode keep track shoot speed distanc mode forc shoot afar pleas awar meant light game experi expect gameplay durat minut unless like mechan want improv accur feedback suggest welcom ',0,0,0,0,0,0,0,1,0,0,0,0
' welcom thank choos basketbal dunk hoop shot best street dunk basketbal game store basketbal game full attract dunk anim everi basketbal star uniqu dunk style choos star play mani tough oppon jump score smash hoop mani dunk shot style score win point buy recruit star team chang ball even field depend dunk style abil game much player upgrad jump shoot hoop make way oppen hoop way basketbal field team mate assist buy block player take ball basketbal dunk hoop shot reali fun game play friend downlowd free ',0,0,0,0,0,0,0,1,0,0,0,0
' best basketbal flick game ultim addict fun basketbal game pickup ball swipe toward hoop score score higher make way onlin leaderboard realist graphic basketbal arcad mobil never look good choos color ball gain point everi game add global level increas see current level main menu game screen also global score multipli increas level make perfect dunk set ball fire throw ball basket ball fire set basket fire everi time set basket fire score multipli increas basket fire second time trial mode mode start timer second everi perfect dunk add second everi perfect dunk basket fire add second endless mode mode live new life everi dunk row game live left practic mode play mode practic without timer live featur color ball choos game mode realist physic stun graphic wait download free get latest news deal facebook twitter youtub find eivaagam ',0,0,0,0,0,0,0,1,0,0,0,0
' built hour game jam power plant meltdown turn everyth tri stop meltdown timer ',1,0,0,0,0,0,0,0,0,0,0,0
' puzzl platform start control vision made hour ludum dare game jam theme start noth ',1,0,0,0,0,0,0,0,0,0,0,0
' onlin interact rate esrb readi beat drop fusion rhythm puzzl creat complet new kind battl drop piec along beat win explos chain purchas full version play mode stage also uniqu beat matic function analyz song use game way fun beat drop endless feel rhythm battl refund item inform see www xbox com live account ',1,0,0,0,0,0,0,0,0,0,0,0
' left bodi game jam much fun stori robot trap space ship without energi energi capac left space ship must use wise ',1,0,0,0,0,0,0,0,0,0,0,0
' compass goal clear level color one slide match pair togeth care get move per compass direct game develop bennett bernardoni gmtk game jam ',1,0,0,0,0,0,0,0,0,0,0,0
' browser playabl version left game fit web much power left long time inner clock broken time leav place must choos wise function use escap either move listen see ahead around good luck art kenney ',1,0,0,0,0,0,0,0,0,0,0,0
' much power left long time inner clock broken time leav place must choos wise function use escap either move listen see ahead around good luck ',1,0,0,0,0,0,0,0,0,0,0,0
' follow adventur pengoo penguin level full puzzl penguin case featur hidden object gameplay cute charact includ penguin turtl whale even cockroach help pengoo find way back home solv puzzl use item find penguin case great game age ',1,0,0,0,0,0,0,0,0,0,0,0
' one item slot slot wonder puzzl base platform hand differ use item one item slot throw item around use solv host puzzl one continu environ unsuspect travel found upon foggi beach swim shark manag make away one arm quest retriev arm use hammer destroy brick wall sling shoot target block sword defeat enemi jump boot access high area control move left right space jump left click use item right click throw item undo back last time threw item back last checkpoint screenshot game sound music art jaden goter ',1,0,0,0,0,0,0,0,0,0,0,0
' game collect game app top app itun appstor unit state australia germani franc itali spain mani countri game tast one pack puzzl game fast pace arcad action race sport cook shoot sudoku mani mani collect enough satisfi game need support languag english french german italian spanish russian chines japanes subscrib www youtub com nordcurr new video trailer join www facebook com nordcurr particip competit win prize fun ',1,0,0,0,0,0,0,0,0,0,0,0
' pikachu dead yes brain tickler see along ghost use digit stream bit futur call blood recreat everyth malleabl substanc project comput massiv interstellar network run faster speed light order simultan exist everi moment time exact way effect creat new dimens experi timeless joy video game press button watch impact action instantan reson etern across infinit landscap master constant regener univers supplant realiti imagin give profound new mean phrase goe around come around come around manifest thought awar thought thought action done revolutionari save year recycl past helm futur tip finger ',1,0,0,0,0,0,0,0,0,0,0,0
' use arrow key mous find look item use combin escap home action ',1,0,0,0,0,0,0,0,0,0,0,0
' fifteen puzzl fun addict free logic puzzl game simpl play tricki challeng stay focus sharp tri see ultim puzzl solv skill enough brain trick solv classic number logic puzzl play slider slide puzzl game tile laid board tile wide tile tall tile number one possibl arrang increas order top left bottom right leav last squar board empti final state player start random arrang tile must slide tile around grid reach final state classic board size number block random place board task maneuv block slide one one empti space arrang number number seem simpl gameplay challeng frustrat tri solv puzzl quick time fun addict time killer game logic puzzl easi play easi solv simpl modern color game graphic encourag stay focus sharpen brain trick reset board play limitless board possibl curious yet game yet free forev play great game need kill time puzzl solv activ help boost brain tri various brain trick see maneuv work best solv logic puzzl version play board size ',1,0,0,0,0,0,0,0,0,0,0,0
' get white king right side play mous one dimens gmtk gamejam ',1,0,0,0,0,0,0,0,0,0,0,0
' year receiv worst news enemi drop chemic bomb mission send surrend messag stop bomb drop tool dispos telegraph manual use one time lost arm war find horribl situat one man one minut hand one tool send messag stop bomb mayb war good luck emerg mors code cours play use left click space play game esc quit game restart need hand keep mors manual open type time check send messag written text note use telepgrah one minut credit fast turtl game mario lchez romero musicjuan mar nchez sound engineeringantonio yure heredia romero graphic design art francisco javier grand escobedo program ',1,0,0,0,0,0,0,0,0,0,0,0
' use charact abil expel mass singl solid pillar must escap short puzzl platform challeng find freedom control move space jump wall grab shift pillar first level basic tutori fun make end tri pillar multipl time gmtkjam ',1,0,0,0,0,0,0,0,0,0,0,0
' stori evil game creator mysticalgreen stolen magic keyboard player beat game figur anoth way play game get back magic keyboard use mous mous play level retriev back magic keyboard play mous cursor control left right movement player left click jump right click make certain object disappear differ level note futur updat note everyth explain also explain game futur updat music select futur updat mous cursor select futur updat level futur updat particl effect futur updat level fix need ',1,0,0,0,0,0,0,0,0,0,0,0
' player game present moment sorri featur mean add general rule white move first win kill player king player game king heart shape piec whilst queen spikey piec select piec left click possibl move highlight dark purpl either left click one dark purpl space move right click select piec highlight light purpl deselect pick differ piec left click piec summari right click deselect piec left click pick anoth piec movement pawn move final squar side board random get promot either rook knight bishop queen pawn move squar forward first move pawn kill diagon knight piec jump colour piec ',1,0,0,0,0,0,0,0,0,0,0,0
' rat player puzzl game must control rat get end citi ',1,0,0,0,0,0,0,0,0,0,0,0
' match number connect puzzl game connect merg number connect mani number dot longer line point get longer surviv play connect number horizont vertic line cross line connect number merg result connect valu multipl match end connect featur addict innov game play easi learn hard master auto save time limit leaderboard compar best score friend player world thank play ',1,0,0,0,0,0,0,0,0,0,0,0
' celebr year gamemak simpl fun game roguetoad easi play hard master block endless puzzl game put hand eye coordin test premis basic present grid block click block order clear stage remov one lock block background clear stage reward one clear point continu anoth set stage progress run time game save record clear done singl time run display open menu see far game creat short day game jam content includ graphic audio origin creat roguetoad background niji sprite sound effect niji stack roguetoad studio game roguetoad studio project use draw text outlin script creat andrew mccluskey game creat roguetoad indi game design graphic design author miraxi index visit twitter offici websit ',1,0,0,0,0,0,0,0,0,0,0,0
' puzzl solv second solv made gamemak game jam thank play puzzl second game made gamemak anniversari game jam play use arrow key enter navig menu use mous left mous button interact puzzl second solv puzzl succeed advanc run time lose progress must start usual develop crashrock ',1,0,0,0,0,0,0,0,0,0,0,0
' anoth clone game dos use move board reset game esc quit platform dosgenr puzzlenumb player full sourc code borland tmt free pascal compat ',1,0,0,0,0,0,0,0,0,0,0,0
' join food reach maximum recip swipe move piec two piec food meet merg one chang difficulti game chang size puzzl ',1,0,0,0,0,0,0,0,0,0,0,0
' java script enchant bgm azpaint atom sfxr ',1,0,0,0,0,0,0,0,0,0,0,0
' tini maze game must activ four mysteri orb unlock exit escap labyrinth room navig though way might seem obvious first never fear possess uncanni abil rearrang room scroll row column keep eye meddl labyrinth goblin though control follow left right arrow movespac jumpx scroll columnsz scroll rowsr restartesc exitf toggl fullscreen window arrow indic row column move scroll first game feedback welcom made part gamemak jam ',1,0,0,0,0,0,0,0,0,0,0,0
' game made cgj theme game liar control move jump space rotat thing possibl group member mathia hjelmqvist max bergsten ',1,0,0,0,0,0,0,0,0,0,0,0
' gmtk game jam travel way delici pie get one circl get press restart level instruct list game ',1,0,0,0,0,0,0,0,0,0,0,0
' reme tion game design last attempt cor rec tion par tic lar trou bled youth fail ure com plete game may result remov soci eti pleas attempt find sur veil lanc unit present mon tor ing progress plea ant day genr children puz zle game horror get gem like pop remind pos bil tie hor ror game indi tik give self never good enough give self aban done play rock paper shotgun fea ture freeindiegam review jay game review gamer rocket chainsaw list best free hor ror game game year ',1,0,0,0,0,0,0,0,0,0,0,0
' enjoy cube endless version eleg minimalist deliveri form function identifi pattern adapt various intrigu featur match cube test never end experi fun thank much play game wan share feedback suggest new featur found bug send email contact gamezaur com like facebook receiv news new game updat www gamezaur com ',1,0,0,0,0,0,0,0,0,0,0,0
' level game skill skill difficult best level live achiev level enjoy fantast game anywher manag throw ball success box reach red ball download difficult game world ',1,0,0,0,0,0,0,0,0,0,0,0
' labyrinth classic maze game maze game goal guid ball black hole classic maze board simpli tilt wood board use devic ball get black hole goal complet mission continu play anoth level download enjoy tilt game child adult differ level classic labyrinth maze game great challeng game skill dexter play beauti graphic effect nice music also save share final result labyrinth miss fun brain game logic strategi love search exit maze like app pleas rate comment help improv ',1,0,0,0,0,0,0,0,0,0,0,0
' chess game ',1,0,0,0,0,0,0,0,0,0,0,0
' minesweep number indic amount mine nearbi cube wast deactiv minimum necessari deactiv mine control left click discov cellmiddl click left control throw deactiv cellright click drag rotat play fieldmous scroll zoom outr reset game generat new play field sourc code avail game pretti simpl intent updat game near futur might take project add featur would make complet game ',1,0,0,0,0,0,0,0,0,0,0,0
' hello wander look rest time current develop highscor play tile stack right corner board follow grey center bar alway least one tile center bar game align three tile symbol make combo generat tile combo clear time tile get make point clear symbol shown mission left corner mission clear make current level level give point level give point time pass level new symbol unlock time tile goe overboard skip skip time per level els one level control touch mous swipe left anywher move tile center bar leftpress tile swip move tile keyboard move tile center bar leftdirect arrow move cursordirect arrow tile select move select tilex press select tile cursor isq restart gamebackspac cancel last move possibl open menu ',1,0,0,0,0,0,0,0,0,0,0,0
' demo lan multiplay puzzl game sourc code avail toggl game command line key esc type host launch server instead host type join address server connect client player ',1,0,0,0,0,0,0,0,0,0,0,0
' trijam babi theme attempt puzzl game made hour use mous move ',1,0,0,0,0,0,0,0,0,0,0,0
' pic word game featur differ anim seri pictur shown ',1,0,0,0,0,0,0,0,0,0,0,0
' updat updat version gamewith coupl tweak perform improv earli prototyp game creat dungeon explor time control fall piec move rotat connect make fit togeth knight wander maze like structur look gold defeat enemi jut like classic puzzl game tetri creat full row tile make disappear includ whatev insid care place knight insid line clear goal prototyp version game collect much loot level defeat enemi map get fill top happen portal appear reach mean victori note current level collect gold practic purpos way keep track long abl keep game get stuck way uncommon insid dungeon luckili knight resourc use differ tool help explor hammer creat tile walkabl ground front youpickax let break wallsbomb let destroy tile help fit room togeth control wasd arrow key move charact switch activ item hold space move use item move fall room rotat make fall faster esc paus know multiplay high request agre great fit game time proper implement major featur earli demo think possibl work around will play peopl keyboard player control knight use left side wasd space one control piec right side ijkl know ideal setup cours mayb give tast could feel like want play competit rememb knight destroy tile bomb potenti screw line player set said mayb mani time earli prototyp could call proof concept tech demo extrem barebon mani mani thing game subject chang project move forward cours kind feedback extrem welcom kind point even releas demo pleas hesit comment leav feedback critiqu suggest idea etc bug report forget ',1,0,0,0,0,0,0,0,0,0,0,0
' beyond endless sea ancient kingdom troubl land full life becom lifeless desert restor power magic altar peac prosper may return ador fairi aid peril journey fight way harmoni mysteri world element give uniqu match gameplay experi design exclus playstat system player make chain gem long drive energi magic altar complet level quick rais name top global scoreboard also take advantag amaz playstat move motion control option build upgrad castl learn book magic enjoy brilliant full resolut element key featur level complet book magic learn castl manag option control use playstat move motion control full graphic onlin scoreboard playstat move featur requir playstat move motion control playstat eye sold separ copyright boolat llc develop boolat llc licens playrix entertainn inc right reserv purchas use item subject playstat network term servic user agreement item sublicens soni comput entertain america ',1,0,0,0,0,0,0,0,0,0,0,0
' navig artist maze paint way victori team sarah baumann fred hunt ',1,0,0,0,0,0,0,0,0,0,0,0
' choos right answer order finish game make game irrit day end decid one level bonus level plus win room bonus level secret area win room made game stencyl hope enjoy pass level within second blow get destroy ',1,0,0,0,0,0,0,0,0,0,0,0
' group squar color rotat big cube blox uniqu puzzl game similar fall block type game origin enough distinguish other level conquer differ background tracker music addict gameplay ',1,0,0,0,0,0,0,0,0,0,0,0
' peopl say gorgeous low res intent restrict pixel art style ign first thing got right authent like game far either could game earli consol one shoot art hous atmospher lcd gameboy present like matt turpin pleas insert coin tri cool retro game lcd style zaxxon stefano ferrari take path knew downward depth stranger appear offer new way seek higher ground origin plan path life lead upward prudent may turn away sheol beneath addict mix platform puzzl discoveri two differ path four differ end uniqu lcd inspir visual origin chiptun soundtrack authent tia sound effect compet best score best time support icad bluetooth arcad control game center enabl tri best time achiev calib advantag control compat ',1,0,0,0,0,0,0,0,0,0,0,0
' letter anagram jumbl letter anagram jumbl ultim letter anagram word quiz rearrang letter pictur find jumbl word featur level play quiz free download earn coin correct answer share friend earn coin coin use help solv hard level like quiz game pleas leav review thank play ',1,0,0,0,0,0,0,0,0,0,0,0
' short game week game jam ',1,0,0,0,0,0,0,0,0,0,0,0
' luci hotel tycoon daughter final get chanc prove worthi heiress famili real estat empir build star hotel resort shoestr budget luci live famili expect help luci colour match game get star enjoy pure holiday feel beach beneath palm tree mani engag task excit challeng await earn extra cash match level solitair mini game make holiday resort dream come true experi magic south sea creat perfect holiday destin featur enjoy special holiday feelinghelp young hotel manag build premium luxuri hotel build facil hotel bar caf chillout area pool well fit centr cinema etc research creat new help power upshand drawn graphicssolitair mini game even varieti challeng level minimum system requir window vista processor intel pentium similar amd ghzmemori ramgraph mbdirectx version astorag avail space ',1,0,0,0,0,0,0,0,0,0,0,0
' million download count simpl game split shape half get shape sound pretti easi right well surpris especi shape outlin countri sport equip tool food ink blot get idea addit spin mode puls mode plus arcad endur got speed accuraci succeed testimoni perfect pick play game addict girlfriend happi haha top chart game poland lithuania itali romania new zealand load thank help far determin make game better better music ben sound ',1,0,0,0,0,0,0,0,0,0,0,0
' game half full glass fun simpl play level cutest cast pictur yet challeng get perfect reward level free puzzl game suitabl age fun relax guarante play slice turn line till think get shape cover get close reveal detail shape get star get least star next level tri get better result set line get perfect featur free play play anywher anytim suitabl age cute imag hide shape find worth replay get perfect ',1,0,0,0,0,0,0,0,0,0,0,0
' marisa cook romant meal reimu decid stupid split bunch small clone bring reimus safeti mayb win ',1,0,0,0,0,0,0,0,0,0,0,0
' travers maze differ everi time search crown get lost ',1,0,0,0,0,0,0,0,0,0,0,0
' puzzl board develop hour jam simpl puzzl level mani move beat game control arrow key move charact fullscreeen restart room move counter ',1,0,0,0,0,0,0,0,0,0,0,0
' decept simpl puzzl game letter alphabet challeng figur game intern logic made line code one line per logic gate one line per instruct play resolut upscal time made jam ',1,0,0,0,0,0,0,0,0,0,0,0
' bask high popular game swipe move tile two tile touch merg one get tile reach high score game everi fun high addict play risk download enjoy relax time ',1,0,0,0,0,0,0,0,0,0,0,0
' squar block puzzl super fun game squar board contain smaller piec fill clear squar get high score play simpli drag given block put outer squar remov squar make full point get one star collect star unlock new theme featur wifi problem enjoy block puzzl anytim anywher free easi play penalti time limit enjoy pace stun graphic catchi sound effect mesmer visual suitabl everyon need help question facebook facebook com iec game support email support ieccorp busi inquiri game ieccorp ',1,0,0,0,0,0,0,0,0,0,0,0
' black white level embodi clock look lost clockwork yeah weird right reach need gather puzzl solv finger dexter skill good luck ',1,0,0,0,0,0,0,0,0,0,0,0
' brick breaker game ball ',1,0,0,0,0,0,0,0,0,0,0,0
' communiti game jam entri asset creat one week check profil game made glitch find trap cyber domain control malevol seem run test unknown reason movement wasdinteract left mous buttonshoot left mous button silver gear interact team michael finch program bloodi art designvinc grim art music sound design ',1,0,0,0,0,0,0,0,0,0,0,0
' game casual game game made around day challeng finish polish game within time limit week goal game shoot littl pin rotat ball without hit pin hard begin difficulti ramp level everi pin new level start sphere rotat faster get smaller sound get intens featur piano sound unlock instrument come highscor systemflu gameplay anim credit game leo schweiger piano sebastian schweiger clarinet friedrich schweiger ',1,0,0,0,0,0,0,0,0,0,0,0
' zoey cat need get past gate howev guard strang littl creatur call zoog zoog absolut hate cat one except persuad set asid hatr long enough let pass could alway know eat like hard half size best game creat extra credit game jam theme passag control left right arrow key move escap quit also click thing game contain mention violenc instanc gore view discret advis ',1,0,0,0,0,0,0,0,0,0,0,0
' help chicken friend back surfac solv puzzl use wasd move space jump tab throw chicken fall hold space start glide also use xbox control recommend ',1,0,0,0,0,0,0,0,0,0,0,0
' count cube quick second per round see scene time put estim tri accur possibl keep differ small possibl ',1,0,0,0,0,0,0,0,0,0,0,0
' littl prototyp click play made cryptid jam lot time busi month hope keep credit involv program chiligoat art fern sound pfm concept talesofbell beta beardi ',1,0,0,0,0,0,0,0,0,0,0,0
' good snowman hard build ador puzzl game monster make snowmen ador graphic benjamin davi featur gorgeous origin soundtrack ryan roth love craft puzzl design alan hazelden one creator sokobond award best charact design intel level offici select develop indi showcas offici select screenshak offici select bafta insid game arcad offici select differ game arcad offici select fantast arcad ',1,0,0,0,0,0,0,0,0,0,0,0
' game game debat climat chang denier main aim game convinc real game ask question player choos answer small select differ answer depend answer reaction chang lead differ end exampl answer respect denier like convinc argument howev insult get annoy insult less like convinc argument group thought realli interest way approach game jam much better origin idea turn lot peopl idea control mous click answer esc key back main menu game creat rubber duck fire credit adam tedder lead programm team leader arthur kass lead model sohail sarwar level design programm lewi rean model level design benjamin simon narrat design programm nathan programm level design ',1,0,0,0,0,0,0,0,0,0,0,0
' arrow key walk around jump start climb climb ladder shift drop pickup ladder restart roomsad actual design done time like proof concept credit smartkin program music tralexium art sound design ',1,0,0,0,0,0,0,0,0,0,0,0
' cosmic balanc broken live thing inher mathemat ocd make feel uncomfort restless bend lattic return symmetri eat pretzel undergo unnatur physiolog chang idea minim amount turn feel free publish result comment game made came late control point click depend gnu guil guil instal packag manag distro also probabl alreadi instal chickade comfort instal via guix guix instal guil chickade arch linux manjaro etc aur guil chickade aur depend better use aur helper right sourc see start unpack archiv folder lattic scm lattic scm sourc code gplv file sourc file also git repositori feel free fork ',1,0,0,0,0,0,0,0,0,0,0,0
' letter love good noth everyth want said last chanc get old typewrit write messag heart need said run believ play drag drop letter need press spacebar type letter chang letter keep run spacebar catch leav game made narwhalcorn two man armi game maker toolkit game jam theme one ',1,0,0,0,0,0,0,0,0,0,0,0
' play fullscreen pitch play loan year old child face greatest fear dark stalk progress finish differ level compos enemi differ toy dodg enemi hide eye come end fear confront truli control mous keyboard move left move right close eye spacebar jump scroll wheel select item left click throw left rigt click throw right gameplay balloon behavior place fli awayif jump explod pogostick behavior allow jump higher reach platform dodg enemyallow singl jump figur behavior launch act decoy attract enemieswhen enemi come contact figurin disappearsenemi stun secondsdinosaur behavior place walk straight ahead make enemi disappearcan use platformwork dog lego behavior thrown enemi walk stunt second slow second regain initi velocitycan use platformwork dog close eye effect enemi allow becom invis counter enemi restrict use usabl second open eye use object singl use object per levelif misus retri level sever way complet level ',1,0,0,0,0,0,0,0,0,0,0,0
' amog matter gravtiy puzzlish platform shoot certain object flip graviti use platform guess thank ',1,0,0,0,0,0,0,0,0,0,0,0
' mazechen play garden lost life found trap insid dungeon insidi enchant keep prison contain even death eventu prison becam tomb one tend castl garden plant almost complet wither away lose hope even life snuf still chanc save left garden whoever creat maze hid sever switch within hall ever imprison could still escap use knowledg maze layout ghost seem still control physic object mayb find way labyrinth locat garden suppli get exit might abl save one last plant navig maze hit color switch open gate correspond color collect seed soil manur shovel water locat larg open room make way labyrinth exit north east save plant key move left right space key activ gate switch allow see maze asset artist dean przybilla natalia olszewska maximillion karl eric schneider programm juri knauth music sound design joe chen game develop game jam ',1,0,0,0,0,0,0,0,0,0,0,0
' homag video game histori find way maze find possibl end use arrow key wasd move need restart frequent press leav comment make sure check game well find twitter pixel pincher shoutout eev somepx somepx font awesom mortmort mnrart color palett softmilk great thank ',1,0,0,0,0,0,0,0,0,0,0,0
' mess leg other work togeth control one spider work togeth climb obstacl move platform reach fli note wip build pleas let know issu bug encount addit feedback great control xbox control set menu add controllerleft right thumbstick click devid control share friendstart back start levelleft right bumper cycl player colour game left right trigger rais select legleft right thumbstick move select leg raiseleft right bumper cycl select legstart back restart level control split focus camera targetup dpad adjust camera angl control split left right focus camera targetup adjust camera angl keyboard escap return level selectspac start level ',1,0,0,0,0,0,0,0,0,0,0,0
' embark littl adventur littl girl made wood whose nose grow lie resembl fiction charact pure coincident forest sea jump swim eventu reach truth ',1,0,0,0,0,0,0,0,0,0,0,0
' control ghost interact human charact wasd movement space spook fear human interact ',1,0,0,0,0,0,0,0,0,0,0,0
' passag piec person life must read one pass made game extra credit game jam also first game short may come back add level thank play control left right esc close game download instruct download passag pass zip unzip file open passag pass exe open sourc mit licens get sourc code made godot engin ',1,0,0,0,0,0,0,0,0,0,0,0
' embodi adventur desper get poverti risk life raid dungeon one find room door front door exit next room door surpis behind death behind sinc born never heard sound never spoke word need prepar question might need piec paper use piec text one time mention hit enemi die start control wasd move interact peopl object like door hit sword exampl ',1,0,0,0,0,0,0,0,0,0,0,0
' game simpl cube play cube roll reduc field view progress discov new skill jump dimension clone fun control wasd roll cubea rotat cubespac jumpshift dimension clonetab switch dimension clone ',1,0,0,0,0,0,0,0,0,0,0,0
' must deceiv enemi ahead magic potion help buy potion shop golden coin gain exchang wood stone meat friend tower help battl enemi also tower must evad goal game collect random spawn crystal let enemi grab first crystal upgrad power health mana also helper bring resourc control ',0,0,1,0,0,1,0,0,0,0,0,0
' welcom zombpin bowl retro arcad like bowl simul mix mini golf boast multitud level play start univers assign develop never stop realli enjoy make hope enjoy play current level uniqu differ obstacl player must strategis order achiev strike restart level indefin howev encur penalti restart much realli hope enjoy leav comment rate pleas thank thoma ',1,0,0,0,0,1,0,0,0,0,0,0
' hug easter releasejust time easter basket special easter releas hug lot challeng level gamethi low poli game kid adult young heart player limit time catch hug children get access next level player challeng mischiev kid third person game avatar boy girl search hug younger children wear certain color helmet four found portal next level open meantim player hug kid increas hug score two type kid random run door door water balloon pistol determin slow player player mean chang mischiev behavior level time plan massiv expand expect receiv feedback beta version determin direct take game one plan engag user develop level design alreadi room design team member ',0,1,1,0,0,1,0,0,0,0,0,0
' gameplay detect bombard head attack launch missil intercept missil board seiz enemi ship skill role make enemi missil turn offens warfar defens warfar breakout warfar stori long time ago band wick pirat live happi life loot one day easi oper neat stori still wait whatr subscrib right ',0,0,0,0,0,1,0,0,0,0,0,0
' minut barbarian uniqu strategi game combin fast pace explor even faster pace action combat choos battl care watch armi hundr crash castl wall cast spell send firebal rank featur high speed strategi gameplay busi gamer giant battl hundr soldier support special unit like dragon demon necromanc control easi enough casual player micropay pay get everyth minut barbarian avail window mac ',0,0,0,0,0,1,0,0,0,0,0,0
' orang juic digit multiplay board game popul develop orang juic star cast charact fli red barrel shoot suguri sora come togeth new charact duke dice world dog peopl machin fli air world small patch dark born infinitesim first gradual began envelop everyth youth name kai led mysteri life form known mari poppo begin journey span world black bottomless dark desir slowli eat away kai world let mari poppo lead mysteri world play grab deck card let game begin featur dice card star battl pud singl player campaign playabl player onlin countless battl combin util charact uniqu combat attribut differ card collect charact abil form hyper cardsnew steam featur full support redesign multiplay experi use steam lobbi system spectat mode avatar custom new charact skin unlock vac enabl custom languag support ',0,0,0,0,0,1,0,0,0,0,0,0
' fight various battl year throughout mediev age campaign theme around fight english french various differ period campaign capit strateg advantag turn tide war favour ride foe heavili armour knight hold line bristl rank billmen strike afar fame english longbow huge piec artilleri emerg victori becom anoth casualti war key featur high definit mediev era graphic mission tutori campaign mission bretton success campaign mission edwardian phase campaign mission except tutori play side uniqu mediev unit detail combat analysi flank attack strateg movement hour gameplay detail refer chart ',0,0,0,0,0,1,0,0,0,0,0,0
' logic game aim set point transit cell carri hors cours chess game lot combin take game use differ approach ',0,0,0,0,0,1,0,0,0,0,0,0
' exclus labour hercul cretan bull addict strategi time manag simul quest million download desktop platform hit store glori app featur stun graphic colour comic hercul surpris trick amaz new wonder ancient zoo aviari collect piec numer incred puzzl solv level also unlock extra bonus level game descript help hercul tame great cretan bull accompani hercul quest cretan bull meet hero god fight beast build wonder hero ancient greec hercul tri tame great cretan bull evil goddess hera frighten bull goe wild ruin road build help hercul save day move forward also get chanc build wonder solv incred puzzl video trailer contact websit www jetdog com facebook www facebook com jetdog studio twitter www twitter com jetdog market www fredbeargam com ',0,0,0,0,0,1,0,0,0,0,0,0
' exclus labour hercul cretan bull million download desktop platform hit store glori app featur stun graphic colour comic hercul surpris trick amaz new wonder ancient zoo aviari collect piec numer incred puzzl solv level also unlock extra bonus level game descript help hercul tame great cretan bull accompani hercul quest cretan bull meet hero god fight beast build wonder hero ancient greec hercul tri tame great cretan bull evil goddess hera frighten bull goe wild ruin road build help hercul save day move forward also get chanc build wonder solv incred puzzl video trailer contact websit www jetdog com facebook www facebook com jetdog studio twitter www twitter com jetdog ',0,0,0,0,0,1,0,0,0,0,0,0
' new game join steam group learn game event giveaway tri hercul adventur tri hercul adventur gameth evil goddess hera frighten great cretan bull bull wild ruin road mani build help hercul save day tame great cretan bull meet hero god fight beast build wonder collect solv incred puzzl enjoy color comic hercul surpris trick accompani hercul quest cretan bull stun graphic amaz new wonder unlock extra bonus level ',0,0,0,0,0,1,0,0,0,0,0,0
